60,9,1,4,0,0,0,4,2,94.215,-40.3,yes
24,2,2,2,0,1,0,4,2,94.215,-40.3,yes
56,2,1,2,0,1,0,4,1,94.215,-40.3,no
45,7,1,3,0,0,1,4,1,94.215,-40.3,no
31,8,2,3,0,0,0,5,2,94.215,-40.3,yes
59,7,1,4,0,1,0,5,0,94.215,-40.3,yes
42,0,2,3,0,0,0,5,0,94.215,-40.3,yes
31,8,2,3,0,1,1,5,0,94.215,-40.3,yes
32,1,2,3,0,0,0,5,2,94.215,-40.3,no
24,1,1,1,0,0,0,5,1,94.215,-40.3,yes
42,0,2,3,0,1,0,5,2,94.215,-40.3,yes
26,9,2,2,0,1,0,5,1,94.215,-40.3,yes
26,9,2,3,0,0,0,5,3,94.215,-40.3,yes
63,9,1,3,0,1,0,5,0,94.215,-40.3,yes
29,9,2,3,0,1,0,1,1,94.215,-40.3,no
35,3,1,4,0,1,0,1,2,94.215,-40.3,yes
51,1,1,2,0,0,0,1,3,94.215,-40.3,yes
65,7,1,3,0,1,0,1,2,94.215,-40.3,yes
29,9,1,3,0,0,0,1,0,94.215,-40.3,no
31,9,1,3,0,0,0,1,0,94.215,-40.3,no
52,1,2,1,0,0,0,1,0,94.215,-40.3,no
34,9,2,3,0,1,1,1,0,94.215,-40.3,no
27,3,2,4,0,0,0,1,0,94.215,-40.3,no
35,9,1,3,0,0,0,1,4,94.215,-40.3,no
68,4,1,3,0,1,0,1,1,94.215,-40.3,yes
68,4,1,3,0,0,0,1,1,94.215,-40.3,yes
61,9,1,0,0,1,1,1,1,94.215,-40.3,no
24,1,2,1,0,1,0,1,1,94.215,-40.3,yes
84,4,0,4,0,1,1,2,2,94.215,-40.3,yes
32,9,2,3,0,0,0,2,0,94.215,-40.3,yes
32,9,2,3,0,1,0,2,1,94.215,-40.3,no
23,8,2,0,0,0,0,2,2,94.215,-40.3,yes
52,9,1,1,0,0,0,2,0,94.215,-40.3,yes
23,1,2,1,0,1,0,2,0,94.215,-40.3,no
33,9,2,3,0,0,0,2,0,94.215,-40.3,no
28,1,2,1,0,0,1,2,0,94.215,-40.3,no
52,9,1,1,0,1,1,2,1,94.215,-40.3,no
28,1,2,1,0,1,0,2,1,94.215,-40.3,no
52,9,1,1,0,1,1,2,1,94.215,-40.3,yes
77,4,1,4,0,0,0,2,1,94.215,-40.3,yes
26,8,2,2,0,0,0,2,1,94.215,-40.3,no
48,6,1,1,0,1,0,3,2,94.215,-40.3,yes
68,4,0,2,0,1,1,3,1,94.215,-40.3,yes
74,4,0,4,0,1,1,3,0,94.215,-40.3,no
24,8,2,1,0,0,0,3,3,94.215,-40.3,yes
25,3,2,0,0,0,0,3,2,94.215,-40.3,yes
23,9,2,2,0,0,0,4,0,94.215,-40.3,no
80,4,0,4,0,0,1,4,2,94.215,-40.3,yes
34,9,0,3,0,1,0,4,1,94.215,-40.3,yes
50,6,1,4,0,0,0,4,2,94.215,-40.3,yes
50,3,0,3,0,1,0,4,3,94.215,-40.3,yes
31,1,2,3,0,0,0,4,1,94.215,-40.3,yes
51,9,1,3,0,0,0,4,1,94.215,-40.3,yes
65,7,1,2,0,1,0,4,2,94.215,-40.3,no
31,1,2,3,0,1,0,4,2,94.215,-40.3,yes
48,3,1,1,0,0,0,4,0,94.215,-40.3,yes
71,4,1,4,0,1,0,4,3,94.215,-40.3,yes
31,1,2,3,0,0,0,4,1,94.215,-40.3,yes
34,9,1,3,0,1,0,4,3,94.215,-40.3,yes
53,9,1,2,0,1,0,4,0,94.215,-40.3,no
39,5,2,2,0,1,0,5,0,94.215,-40.3,no
27,2,2,2,0,0,0,5,2,94.215,-40.3,yes
32,7,2,3,0,0,0,5,1,94.215,-40.3,no
23,9,2,3,0,0,1,5,1,94.215,-40.3,no
41,9,1,3,0,1,0,5,3,94.215,-40.3,no
37,7,1,3,0,1,0,5,1,94.215,-40.3,yes
35,9,1,3,0,1,0,5,2,94.215,-40.3,yes
56,4,0,2,0,1,0,5,0,94.215,-40.3,no
71,4,1,4,0,1,1,5,0,94.215,-40.3,yes
40,7,1,3,0,0,0,5,2,94.215,-40.3,yes
39,5,2,2,0,1,0,5,0,94.215,-40.3,no
37,9,1,3,0,1,0,5,2,94.215,-40.3,yes
34,3,1,3,0,0,0,5,2,94.215,-40.3,no
40,7,1,3,0,1,0,5,1,94.215,-40.3,yes
63,4,1,4,0,0,0,5,0,94.215,-40.3,no
55,2,0,2,0,1,0,5,0,94.215,-40.3,no
33,9,2,3,0,1,1,1,2,94.027,-38.3,no
53,2,1,4,0,1,0,1,1,94.027,-38.3,no
31,1,2,0,0,1,0,1,3,94.027,-38.3,yes
28,9,1,3,0,1,0,1,1,94.027,-38.3,no
77,4,0,1,0,0,0,1,0,94.027,-38.3,no
27,9,2,3,0,0,0,2,0,94.027,-38.3,yes
31,8,2,3,0,0,0,2,2,94.027,-38.3,no
64,4,1,1,0,0,0,2,0,94.027,-38.3,yes
37,1,2,3,0,1,0,2,4,94.027,-38.3,yes
28,9,2,3,0,1,1,2,2,94.027,-38.3,yes
28,5,2,4,0,0,1,2,1,94.027,-38.3,yes
31,8,2,3,0,0,0,2,2,94.027,-38.3,yes
47,2,0,0,0,1,0,2,1,94.027,-38.3,yes
21,8,2,2,0,1,0,2,1,94.027,-38.3,no
31,9,2,3,0,0,0,2,0,94.027,-38.3,no
40,9,1,2,0,0,1,2,0,94.027,-38.3,yes
75,4,1,0,0,0,0,2,4,94.027,-38.3,yes
30,8,2,2,0,0,0,2,1,94.027,-38.3,yes
21,8,2,2,0,1,0,2,2,94.027,-38.3,yes
58,3,1,4,0,1,0,3,1,94.027,-38.3,yes
48,9,1,3,0,1,1,3,3,94.027,-38.3,yes
28,8,2,0,0,1,0,3,1,94.027,-38.3,no
35,1,1,3,0,1,0,3,3,94.027,-38.3,yes
35,1,1,3,0,1,0,3,0,94.027,-38.3,yes
27,8,2,3,0,1,0,3,3,94.027,-38.3,yes
28,8,2,4,0,1,0,3,1,94.027,-38.3,yes
61,4,1,3,0,0,0,3,1,94.027,-38.3,yes
47,9,1,3,0,0,0,3,2,94.027,-38.3,yes
27,8,2,3,0,0,0,3,3,94.027,-38.3,yes
30,9,2,3,0,0,0,3,1,94.027,-38.3,no
59,0,1,0,0,0,0,3,1,94.027,-38.3,yes
28,8,2,4,0,0,1,3,3,94.027,-38.3,yes
28,8,2,4,0,0,0,3,2,94.027,-38.3,no
18,8,2,0,0,1,0,3,1,94.027,-38.3,yes
52,9,1,3,0,1,0,3,0,94.027,-38.3,no
48,3,1,4,0,0,0,3,3,94.027,-38.3,yes
27,8,2,3,0,1,0,3,5,94.027,-38.3,no
34,9,1,3,0,1,0,3,2,94.027,-38.3,yes
27,8,2,4,0,1,0,3,0,94.027,-38.3,no
18,8,2,0,0,1,0,3,2,94.027,-38.3,yes
48,9,2,3,0,1,0,3,2,94.027,-38.3,yes
47,9,1,3,0,0,0,3,2,94.027,-38.3,yes
30,9,2,3,0,1,0,3,2,94.027,-38.3,yes
18,8,2,0,0,1,1,3,0,94.027,-38.3,no
44,2,0,4,0,1,0,3,1,94.027,-38.3,yes
30,3,2,1,0,0,0,3,1,94.027,-38.3,yes
46,9,2,2,0,0,0,4,1,94.027,-38.3,no
41,9,0,2,0,1,1,4,2,94.027,-38.3,yes
46,9,2,2,0,0,0,4,4,94.027,-38.3,no
26,5,2,3,0,1,0,4,2,94.027,-38.3,yes
46,1,1,1,0,0,0,4,1,94.027,-38.3,no
26,5,2,3,0,1,0,4,3,94.027,-38.3,yes
48,9,0,3,0,0,0,4,0,94.027,-38.3,yes
71,3,0,4,0,0,0,4,0,94.027,-38.3,no
41,9,0,2,0,0,0,4,0,94.027,-38.3,yes
48,9,0,3,0,0,0,4,6,94.027,-38.3,yes
44,9,2,3,0,0,0,4,2,94.027,-38.3,no
27,1,2,3,0,1,0,4,5,94.027,-38.3,no
47,9,1,2,0,0,0,4,1,94.027,-38.3,yes
31,8,2,0,0,1,0,4,0,94.027,-38.3,yes
25,9,2,3,0,0,0,4,0,94.027,-38.3,yes
45,9,1,3,0,0,0,4,0,94.027,-38.3,yes
60,6,1,4,0,0,0,5,4,94.027,-38.3,no
59,4,1,1,0,1,0,5,2,94.027,-38.3,yes
72,6,1,4,0,1,0,5,0,94.027,-38.3,no
32,3,2,1,0,1,0,5,0,94.027,-38.3,no
41,9,0,2,0,1,0,5,3,94.027,-38.3,yes
27,9,2,3,0,0,0,5,3,94.027,-38.3,yes
59,4,1,1,0,0,0,5,1,94.027,-38.3,yes
41,9,0,2,0,1,0,5,2,94.027,-38.3,yes
41,9,0,2,0,1,0,5,3,94.027,-38.3,yes
77,7,1,0,0,1,0,5,6,94.027,-38.3,yes
41,1,0,3,0,1,0,5,1,94.027,-38.3,no
41,1,0,3,0,1,0,5,3,94.027,-38.3,yes
27,9,2,3,0,1,0,5,0,94.027,-38.3,yes
24,9,2,3,0,1,1,5,2,94.027,-38.3,no
24,9,2,3,0,0,0,5,2,94.027,-38.3,yes
64,4,1,4,0,0,0,5,0,94.027,-38.3,yes
64,0,1,0,0,1,0,5,0,94.027,-38.3,yes
30,1,2,1,0,0,0,1,0,94.027,-38.3,no
58,1,1,4,0,1,0,1,0,94.027,-38.3,yes
26,9,2,3,0,0,0,1,1,94.027,-38.3,yes
26,9,2,3,0,0,0,1,5,94.027,-38.3,yes
53,7,1,3,0,1,0,2,0,94.027,-38.3,yes
55,6,2,3,0,1,0,2,0,94.027,-38.3,no
73,4,0,4,0,1,0,2,1,94.027,-38.3,no
55,9,0,2,0,0,0,2,0,94.027,-38.3,yes
25,5,2,2,0,0,0,2,3,94.027,-38.3,no
58,7,1,3,0,0,0,2,0,94.027,-38.3,yes
34,3,1,4,0,0,1,2,1,94.027,-38.3,yes
92,4,1,0,0,0,1,2,1,94.027,-38.3,yes
19,8,2,0,0,0,0,2,1,94.027,-38.3,no
50,9,2,3,0,0,0,2,2,94.027,-38.3,yes
22,1,2,1,0,1,0,2,0,94.027,-38.3,no
65,4,1,1,0,1,0,2,3,94.027,-38.3,yes
34,9,2,2,0,1,0,2,0,94.027,-38.3,no
37,7,1,3,0,1,1,2,1,94.027,-38.3,no
31,9,1,3,0,0,0,2,0,94.027,-38.3,yes
70,4,1,4,0,1,0,2,1,94.027,-38.3,yes
25,1,2,3,0,1,0,2,0,94.027,-38.3,no
31,9,1,3,0,0,0,2,1,94.027,-38.3,yes
55,9,0,2,0,1,0,2,3,94.027,-38.3,yes
65,4,1,1,0,1,0,2,0,94.027,-38.3,no
43,1,1,2,0,1,0,3,0,94.027,-38.3,yes
31,2,2,2,0,1,0,3,0,94.027,-38.3,no
61,9,1,3,0,1,1,3,2,94.027,-38.3,yes
26,8,2,2,0,1,0,3,1,94.027,-38.3,yes
51,3,1,4,0,1,0,3,4,94.027,-38.3,yes
77,4,1,0,0,0,0,3,2,94.027,-38.3,no
92,4,1,0,0,0,1,3,4,94.027,-38.3,yes
75,4,1,4,0,0,0,3,3,94.027,-38.3,yes
59,9,1,3,0,1,0,3,0,94.027,-38.3,no
35,9,1,3,0,1,0,3,3,94.027,-38.3,yes
66,9,0,3,0,1,0,3,2,94.027,-38.3,yes
35,9,1,3,0,1,1,4,2,94.027,-38.3,no
41,9,1,3,0,1,0,4,3,94.027,-38.3,yes
42,1,1,1,0,0,0,4,2,94.027,-38.3,yes
71,9,1,4,0,1,0,4,2,94.027,-38.3,no
67,6,0,1,0,0,0,4,2,94.027,-38.3,yes
60,3,1,4,0,1,0,4,1,94.027,-38.3,no
52,7,1,3,0,1,0,4,3,94.027,-38.3,yes
70,1,1,0,0,0,0,4,0,94.027,-38.3,yes
33,9,1,3,0,0,0,4,0,94.027,-38.3,yes
51,1,1,1,0,1,0,4,0,94.027,-38.3,yes
76,4,1,3,0,1,0,4,3,94.027,-38.3,yes
27,9,1,3,0,0,0,4,1,94.027,-38.3,yes
60,3,1,4,0,1,0,4,0,94.027,-38.3,no
33,9,1,3,0,1,0,4,3,94.027,-38.3,yes
76,4,1,3,0,0,0,4,1,94.027,-38.3,no
30,9,2,2,0,0,0,4,1,94.027,-38.3,no
33,7,1,3,0,0,0,4,2,94.027,-38.3,yes
52,7,1,3,0,0,0,4,0,94.027,-38.3,no
42,3,1,4,0,1,0,5,1,94.027,-38.3,yes
25,8,2,2,0,1,1,5,0,94.027,-38.3,yes
48,3,0,3,0,0,0,5,0,94.027,-38.3,yes
38,3,1,3,0,1,0,5,1,94.027,-38.3,yes
39,2,2,2,0,1,0,5,0,94.027,-38.3,yes
40,7,0,3,0,0,0,5,0,94.027,-38.3,no
36,2,2,3,0,0,0,5,0,94.027,-38.3,yes
30,9,2,3,0,0,0,5,3,94.027,-38.3,yes
34,1,2,4,0,0,0,1,3,94.027,-38.3,yes
45,1,1,3,0,0,0,1,1,94.027,-38.3,no
34,1,2,4,0,0,0,1,0,94.027,-38.3,no
44,4,2,2,0,0,0,1,0,94.027,-38.3,yes
33,8,1,1,0,1,0,1,4,94.027,-38.3,yes
45,9,0,4,0,1,1,2,0,94.027,-38.3,no
34,3,1,1,0,0,0,2,0,94.027,-38.3,no
58,3,1,3,0,0,0,2,3,94.027,-38.3,yes
26,8,2,2,0,0,0,3,3,94.027,-38.3,no
54,7,1,2,0,0,0,3,1,94.027,-38.3,no
27,9,1,2,0,1,0,1,0,94.027,-38.3,no
30,9,2,3,0,1,0,2,0,94.027,-38.3,no
30,9,2,3,0,0,0,2,0,94.027,-38.3,yes
19,8,2,2,0,0,0,2,0,94.027,-38.3,yes
33,3,1,1,0,1,0,2,0,94.027,-38.3,yes
31,9,2,2,0,0,0,2,1,94.027,-38.3,no
76,4,0,4,0,0,0,2,1,94.027,-38.3,yes
60,4,1,2,0,1,0,2,2,94.027,-38.3,yes
56,4,1,3,0,0,0,2,1,94.027,-38.3,yes
58,4,0,4,0,0,0,2,0,94.027,-38.3,no
34,3,1,4,0,1,0,2,0,94.027,-38.3,no
44,9,2,2,0,1,0,2,0,94.027,-38.3,no
27,9,1,3,0,1,0,2,1,94.027,-38.3,yes
64,4,1,1,0,1,0,3,0,94.199,-37.5,yes
72,4,1,1,0,0,0,3,1,94.199,-37.5,no
34,9,1,3,0,1,0,3,2,94.199,-37.5,no
69,4,1,2,0,1,1,3,2,94.199,-37.5,yes
33,1,1,1,0,1,0,3,0,94.199,-37.5,yes
37,9,1,3,0,1,0,3,1,94.199,-37.5,yes
24,8,2,0,0,1,0,3,1,94.199,-37.5,yes
24,8,2,0,0,1,0,3,4,94.199,-37.5,no
60,9,0,1,0,1,0,3,1,94.199,-37.5,yes
71,4,1,2,0,0,0,3,0,94.199,-37.5,no
59,9,1,3,0,0,1,3,1,94.199,-37.5,yes
45,3,2,2,0,1,1,3,0,94.199,-37.5,yes
24,8,2,0,0,1,0,3,3,94.199,-37.5,no
24,8,2,0,0,1,1,3,1,94.199,-37.5,no
37,9,1,3,0,0,0,3,2,94.199,-37.5,yes
70,4,0,1,0,1,0,3,0,94.199,-37.5,no
34,9,1,3,0,1,0,3,0,94.199,-37.5,no
29,3,2,3,0,1,1,3,0,94.199,-37.5,no
24,8,2,0,0,1,0,3,2,94.199,-37.5,no
37,9,1,3,0,0,0,3,0,94.199,-37.5,no
22,8,2,2,0,0,0,3,1,94.199,-37.5,yes
45,7,1,3,0,0,0,3,2,94.199,-37.5,yes
81,4,0,4,0,0,0,3,1,94.199,-37.5,yes
33,1,2,1,0,0,0,3,0,94.199,-37.5,no
71,4,1,2,0,1,0,3,2,94.199,-37.5,no
30,7,1,3,0,1,0,3,0,94.199,-37.5,no
35,2,1,3,0,1,0,4,0,94.199,-37.5,no
58,4,1,4,0,1,0,4,0,94.199,-37.5,no
44,3,1,4,0,1,0,4,0,94.199,-37.5,no
26,9,2,3,0,1,0,4,0,94.199,-37.5,no
47,7,1,3,0,1,0,4,1,94.199,-37.5,no
55,7,0,3,0,1,0,4,1,94.199,-37.5,yes
39,7,1,3,0,1,0,4,0,94.199,-37.5,yes
60,4,1,3,0,0,0,4,1,94.199,-37.5,yes
32,2,2,3,0,0,0,4,2,94.199,-37.5,no
38,1,1,3,0,1,0,4,3,94.199,-37.5,no
47,7,1,3,0,0,0,4,2,94.199,-37.5,yes
30,9,2,2,0,0,0,5,1,94.199,-37.5,yes
75,4,1,4,0,0,0,5,1,94.199,-37.5,no
51,1,1,1,0,1,0,1,2,94.199,-37.5,yes
28,9,2,3,0,1,0,1,3,94.199,-37.5,no
25,8,2,3,0,1,1,1,0,94.199,-37.5,no
34,5,1,3,0,0,0,1,1,94.199,-37.5,no
22,9,2,3,0,1,0,1,3,94.199,-37.5,yes
33,9,1,3,0,0,0,1,0,94.199,-37.5,yes
20,3,2,4,0,0,0,1,0,94.199,-37.5,no
43,3,1,3,0,0,0,1,1,94.199,-37.5,yes
48,2,1,2,0,0,0,2,0,94.199,-37.5,no
36,9,1,3,0,1,0,2,2,94.199,-37.5,no
66,4,1,0,0,1,0,2,1,94.199,-37.5,yes
26,9,2,3,0,1,0,2,3,94.199,-37.5,yes
36,7,0,3,0,0,0,2,1,94.199,-37.5,yes
36,7,0,3,0,1,0,2,1,94.199,-37.5,yes
35,3,2,3,0,1,1,2,1,94.199,-37.5,no
26,9,2,3,0,1,0,2,1,94.199,-37.5,no
26,9,2,3,0,1,0,2,0,94.199,-37.5,yes
39,3,1,3,0,1,0,2,0,94.199,-37.5,no
29,9,2,2,0,1,0,4,2,94.199,-37.5,yes
60,9,1,1,0,1,1,4,1,94.199,-37.5,yes
45,5,1,1,0,0,0,4,2,94.199,-37.5,yes
45,5,1,1,0,0,0,4,0,94.199,-37.5,yes
27,1,2,3,0,1,0,4,1,94.199,-37.5,yes
27,1,2,3,0,1,0,4,1,94.199,-37.5,yes
38,1,2,1,0,0,0,4,0,94.199,-37.5,yes
33,9,1,2,0,1,0,4,0,94.199,-37.5,yes
58,1,1,1,0,1,0,4,0,94.199,-37.5,no
37,9,2,3,0,0,0,4,4,94.199,-37.5,yes
34,9,1,1,0,1,1,2,1,94.199,-37.5,yes
34,9,1,1,0,0,0,2,3,94.199,-37.5,yes
31,9,2,3,0,1,1,2,0,94.199,-37.5,yes
53,7,0,3,0,0,0,2,2,94.199,-37.5,yes
61,7,1,1,0,0,0,2,0,94.199,-37.5,no
30,1,2,1,0,0,0,2,2,94.199,-37.5,yes
32,8,2,2,0,0,0,2,1,94.199,-37.5,no
86,4,1,0,0,1,0,2,0,94.199,-37.5,yes
24,8,2,2,0,1,1,3,2,94.199,-37.5,yes
52,9,1,1,0,0,1,3,0,94.199,-37.5,yes
60,4,1,2,0,0,0,3,0,94.199,-37.5,yes
19,8,2,4,0,1,0,3,3,94.199,-37.5,yes
36,7,1,3,0,0,0,3,4,94.199,-37.5,yes
33,1,1,3,0,1,0,3,1,94.199,-37.5,no
23,8,2,1,0,1,0,3,2,94.199,-37.5,yes
60,4,1,2,0,0,0,3,1,94.199,-37.5,yes
52,9,1,1,0,0,0,3,0,94.199,-37.5,yes
45,9,0,3,0,0,1,3,0,94.199,-37.5,no
39,3,1,1,0,0,0,3,1,94.199,-37.5,yes
33,1,1,3,0,1,0,3,1,94.199,-37.5,no
33,1,1,3,0,0,0,3,0,94.199,-37.5,yes
23,8,2,1,0,0,0,3,1,94.199,-37.5,yes
34,9,1,2,0,0,1,3,0,94.199,-37.5,no
35,9,1,3,0,1,0,3,0,94.199,-37.5,no
19,8,2,4,0,1,0,4,4,94.199,-37.5,yes
29,1,2,1,0,0,1,4,1,94.199,-37.5,no
37,9,1,3,0,0,1,4,0,94.199,-37.5,yes
36,5,2,2,0,1,0,4,1,94.199,-37.5,yes
82,4,0,4,0,1,0,4,1,94.199,-37.5,yes
25,8,2,2,0,1,0,4,0,94.199,-37.5,yes
41,9,1,0,0,1,0,4,1,94.199,-37.5,no
31,9,1,3,0,1,0,4,0,94.199,-37.5,yes
